seller_id,seller_city,seller_state,total_orders,total_revenue,avg_review_score,avg_delivery_days,cancellation_rate,on_time_rate,cluster,grade,segment
376a891762bbdecbc02b4b6adec3fdda,goiania,GO,57,7698.0,4.67,11.7,0.0,96.55,2,B,Stable
d9bd94811c3338dceb4181f3dbc0c73e,sao paulo,SP,54,7689.0,4.82,7.3,0.0,88.52,1,C,Reliable
014c0679dd340a0e338872e7ec85666a,timoteo,MG,14,7686.0,3.67,18.5,0.0,86.67,2,B,Stable
83e197e95a1bbabc8c75e883ed016c47,mage,RJ,47,7686.0,4.75,10.1,0.0,96.36,1,C,Reliable
ff1fb4c404b2efe68b03350a8dc24122,mogi das cruzes,SP,46,7669.0,4.06,9.5,0.0,85.71,2,B,Stable
57e632711dec9ec14ca7546769483e7e,navegantes,SC,62,7666.0,4.42,10.2,0.0,100.0,3,A,Premium
63b464dbf392c7b80d12d932fa7cafed,sao paulo,SP,37,7665.0,3.69,12.8,0.0,92.31,2,B,Stable
9616352088dcf83a7c06637f4ebf1c80,umuarama,PR,92,7574.0,4.24,12.0,0.0,98.99,1,C,Reliable
31ae0774c17fabd06ff707cc5bde005f,americana,SP,11,7570.0,4.0,11.5,0.0,90.91,2,B,Stable
f46490624488d3ff7ce78613913a7711,guarulhos,SP,83,7557.0,3.46,9.6,0.0,84.62,3,A,Premium
b19f3ca2ea475913750f25a5c37c8d8f,divinopolis,MG,24,7551.0,2.79,18.0,4.17,54.17,0,D,At Risk
30829ded4523ab9224b93bc49a62c95f,parai,RS,18,7550.0,3.58,10.1,0.0,96.77,2,B,Stable
3340ef1913fb70d28420f6ceb685c339,maringa,PR,32,7487.0,4.33,15.0,0.0,90.48,2,B,Stable
e5e33c0d8e7e002f398f5dc4cbbb338f,bauru,SP,28,7481.0,4.34,11.4,3.45,82.76,2,B,Stable
ade45994b717ccee333492330fbf037b,umuarama,PR,10,7480.0,4.5,7.7,0.0,100.0,2,B,Stable
679769a98cfcc6da877c8486ff1c13f3,ipatinga,MG,21,7469.0,4.57,9.1,0.0,100.0,2,B,Stable
2a261b5b644fa05f4f2700eb93544f2c,porto ferreira,SP,51,7463.0,3.34,14.3,0.0,77.11,2,B,Stable
0691148aee60ca47977c187804f935ae,londrina,PR,47,7456.0,4.0,12.6,0.0,96.3,3,A,Premium
ba143b05f0110f0dc71ad71b4466ce92,sao paulo,SP,85,7449.0,4.42,9.9,0.0,82.56,3,A,Premium
7dc8c42cc750eeafea6c85712ffee9bf,sao paulo,SP,41,7447.0,4.26,8.1,0.0,96.0,1,C,Reliable
05d2173d43ea568aa0540eba70d2ca76,alfenas,MG,62,7433.0,4.0,14.3,0.0,93.94,3,A,Premium
5b67882648febfb6e1225e6ad7164f6b,umuarama,PR,27,7432.0,4.03,11.8,0.0,96.67,2,B,Stable
6f892e20a171e98efe17fdb971ff319b,sao paulo,SP,44,7346.0,3.73,16.3,0.0,86.79,2,B,Stable
b8630e1121437d41cb08e3c749c2c2e2,duque de caxias,RJ,12,7335.0,4.33,10.8,0.0,83.33,2,B,Stable
40d54b51e962dbe09cabbcfd33298dee,santo andre,SP,30,7323.0,3.9,6.7,0.0,100.0,2,B,Stable
3be634553519fb6536a03e1358e9fdc7,sao paulo,SP,83,7308.0,3.92,9.3,0.0,88.0,3,A,Premium
3ade81dab5a172b88e1871c28ae05260,sao jose do rio preto,SP,30,7307.0,4.06,13.2,0.0,81.25,2,B,Stable
4c03b9dd4c11ee2cb35c96c49efc9420,campo limpo paulista,SP,48,7301.0,4.11,10.0,0.0,97.92,2,B,Stable
bd4889b5e9133b35b66e42a8665cea5c,sao paulo,SP,36,7259.0,4.46,9.8,0.0,100.0,2,B,Stable
537eb890efff034a88679788b647c564,rio de janeiro,RJ,160,7246.0,4.17,8.7,0.0,93.1,3,A,Premium
b2479f944e1b90cf8a5de1bbfde284d6,ibitinga,SP,103,7220.0,3.29,14.9,0.75,84.33,3,A,Premium
91f848e9f4be368f4318775aac733370,sao paulo,SP,63,7218.0,4.28,9.8,0.0,93.24,1,C,Reliable
cfa5ab0e4d3fc212fd0b3410e7081c62,uba,MG,16,7217.0,3.52,13.7,4.76,95.24,0,D,At Risk
5670f4db5b62c43d542e1b2d56b0cf7c,sao paulo,SP,22,7212.0,4.41,8.1,0.0,95.45,2,B,Stable
02f623a8eb246f3c5f7c2f96462654e6,botucatu,SP,44,7206.0,4.56,8.1,0.0,90.91,2,B,Stable
ea67327e24487bdfac5fbfa37ea124df,ibitinga,SP,32,7186.0,3.56,8.1,0.0,97.06,2,B,Stable
4b5f66b7adcf57f1ecc0d3c07dd6b177,vendas@creditparts.com.br,PR,23,7122.0,4.08,13.2,0.0,97.37,2,B,Stable
e8b4225284fbb02d16f200513f1f395d,novo horizonte,SP,31,7090.0,4.19,9.7,0.0,87.1,2,B,Stable
67bf6941ba2f1fa1d02c375766bc3e53,curitiba,PR,16,7032.0,4.0,11.5,0.0,81.82,2,B,Stable
33c51922b6e3c16b24a8f28e5833c99d,londrina,PR,18,7029.0,4.28,14.3,0.0,95.0,2,B,Stable
b6d44737c043328708f6749c2dbe50bd,santo andre,SP,62,6939.0,4.53,7.5,1.25,93.75,3,A,Premium
e9d99831abad74458942f21e16f33f92,sao paulo,SP,130,6931.0,3.91,12.1,0.0,89.93,3,A,Premium
50c9975695009e5e6473912e83a6d1da,claudio,MG,50,6901.0,3.99,14.6,0.0,89.71,3,A,Premium
f12ff17ad8bbf01ec5c33b17e506649b,sao paulo,SP,29,6892.0,3.83,13.3,3.45,86.21,2,B,Stable
2fdde51ad3e12f297da656d4fbd5d0b5,joinville,SC,10,6874.0,4.7,14.9,10.0,90.0,0,D,At Risk
0bf0150d5b9d60d9cd2906003332f085,sao paulo,SP,39,6871.0,3.71,13.6,0.0,80.65,2,B,Stable
dfc5fb7259bb2b599ca565e6e9448f0f,sao bernardo do campo,SP,33,6845.0,4.12,14.0,0.0,94.12,2,B,Stable
3df020b72d3d44b3af9d110fa3940b65,jales,SP,55,6763.0,3.95,12.3,0.0,88.12,3,A,Premium
bba74270a87732727b5a3b4fd9ac1c39,betim,MG,36,6761.0,3.8,8.9,0.0,97.56,2,B,Stable
b4a476fbd28de64b1e347abf9089366a,itapevi,SP,33,6740.0,3.76,11.3,0.0,84.21,2,B,Stable
9baf5cb77970f539089d09a38bcec5c3,indaiatuba,SP,32,6675.0,4.33,14.3,0.0,96.97,2,B,Stable
f4c4daa86e30c7e5a553a8d518ac03a5,cascavel,PR,20,6675.0,3.7,16.1,5.0,85.0,0,D,At Risk
98dac6635aee4995d501a3972e047414,sao paulo,SP,91,6673.0,3.88,8.0,0.0,92.82,3,A,Premium
f181738b150df1f37cb0bd72e705b193,carapicuiba,SP,36,6639.0,4.49,8.7,0.0,89.19,2,B,Stable
4917cee8d902e13428c3ec4b1ca6f315,blumenau,SC,33,6622.0,4.16,17.6,6.06,90.91,0,D,At Risk
45ba18c210d42734ec52c0c1c574e9ee,sao roque,SP,38,6565.0,3.83,6.7,2.44,87.8,3,A,Premium
94e93ce877be27a515118dbfd2c2be41,votuporanga,SP,30,6547.0,3.94,12.8,0.0,97.14,2,B,Stable
dfa0c4c6229ab200a4a1336b4d7128ff,florianopolis,SC,77,6539.0,4.01,9.2,0.0,96.51,3,A,Premium
e06f09ec0a4aca210779cf1cfc63cf19,sao paulo,SP,29,6488.0,4.03,14.5,0.0,93.94,2,B,Stable
dbd66278cbfe1aa1000f90a217ca4695,sao paulo,SP,85,6481.0,4.45,8.6,0.0,93.94,3,A,Premium
0d85bbda9889ce1f7e63778d24f346eb,uberlandia,MG,51,6471.0,4.21,17.8,0.0,81.03,2,B,Stable
23613d49c3ac2bd302259e55c06c050c,porto ferreira,SP,70,6464.0,3.66,13.4,0.0,85.0,3,A,Premium
fc906263ca5083d09dce42fe02247800,belo horizonte,MG,114,6443.0,4.36,8.9,0.0,98.33,3,A,Premium
7d76b645482be4a332374e8223836592,sao paulo,SP,176,6438.0,3.93,12.8,0.0,87.17,3,A,Premium
f84fa566034f5e8e880a07ec624c56af,indaiatuba,SP,91,6406.0,4.27,11.0,0.0,86.41,1,C,Reliable
02d35243ea2e497335cd0f076b45675d,natal,RN,14,6397.0,2.69,25.4,0.0,62.5,0,D,At Risk
9674754b5a0cb32b638cec001178f799,sao paulo,SP,86,6390.0,4.03,7.6,2.0,95.0,3,A,Premium
e62b2d6ac10570a035a30bafcf01d263,sao paulo,SP,62,6381.0,3.83,14.3,0.0,84.51,3,A,Premium
709e16e2b25c7474d980076c6bfc4806,birigui,SP,60,6381.0,4.53,10.0,0.0,97.5,3,A,Premium
1336efc61c316ddf92c899eb817f7cae,assis,SP,74,6359.0,3.94,11.2,0.0,90.59,3,A,Premium
04aa0a1c5ce6b222003403a3e11c3cc0,cosmopolis,SP,11,6339.0,3.53,15.9,0.0,88.24,2,B,Stable
817245bcc3badd82bbd222e0366951a6,bauru,SP,29,6307.0,4.07,10.6,0.0,95.56,2,B,Stable
83deb69e889cf80f82be1dc6d5f2d486,florianopolis,SC,40,6282.0,4.36,15.3,0.0,95.24,2,B,Stable
b39d7fe263ef469605dbb32608aee0af,ibitinga,SP,44,6259.0,3.75,12.8,0.0,93.88,2,B,Stable
afe0067131b73e40875c9b6c10bd2e21,lagoa da prata,MG,46,6256.0,4.2,15.0,2.17,93.48,2,B,Stable
06579cb253ecd5a3a12a9e6eb6bf8f47,sao paulo - sp,SP,62,6238.0,3.76,10.5,0.0,81.94,2,B,Stable
23c38debaffe4a25a30fdbd9b586a13f,votorantim,SP,41,6219.0,4.3,11.2,0.0,84.78,2,B,Stable
7e3f87d16fb353f408d467e74fbd8014,sao paulo,SP,92,6207.0,4.13,12.2,0.0,87.23,3,A,Premium
abcd2cb37d46c2c8fb1bf071c859fc5b,cuiaba,MT,45,6201.0,4.25,13.2,0.0,94.23,3,A,Premium
1bb2bdb95f4841f1bba2c0d2cd83d3c9,sao paulo,SP,81,6183.0,4.59,11.8,0.0,90.7,3,A,Premium
575df70bde3f9f2b30bf8d2e9910d725,sao jose do rio preto,SP,27,6167.0,4.12,12.8,0.0,94.12,2,B,Stable
0cbcee27c791afa0cdcb08587a2013a8,tres coracoes,MG,39,6141.0,3.85,12.9,2.44,87.8,2,B,Stable
d66c305afaec317ebee552073a674429,ribeirao das neves,MG,41,6133.0,4.4,9.4,2.08,91.67,3,A,Premium
d566c37fa119d5e66c4e9052e83ee4ea,sao paulo,SP,65,6121.0,4.72,5.3,0.0,95.89,1,C,Reliable
835f0f7810c76831d6c7d24c7a646d4d,sao paulo,SP,44,6104.0,3.3,18.0,2.0,66.0,0,D,At Risk
8bb48dc19fccaa8613b6229bf7f452a2,assis,SP,82,6094.0,4.34,10.7,0.0,97.92,3,A,Premium
f680f85bee2d253556ac91be391d2c82,carapicuiba,SP,45,6079.0,4.3,9.9,0.0,98.15,1,C,Reliable
cc3d14116804f7209f3884f6367f1152,curitiba,PR,27,6063.0,4.67,12.6,0.0,96.67,2,B,Stable
e067ad2c1c0b48758eb1b5228bcf7a68,santos,SP,54,6056.0,4.13,14.0,0.0,91.8,3,A,Premium
f67efa3f0b6761102a7f8c6b7b571f5d,curitiba,PR,31,6028.0,4.44,9.2,0.0,100.0,1,C,Reliable
0176f73cc1195f367f7b32db1e5b3aa8,ibitinga,SP,38,6027.0,4.03,12.9,0.0,87.18,2,B,Stable
9add47bf45ce8e8c7db6b9cf670b1e09,fazenda rio grande,PR,43,5996.0,4.2,11.7,2.22,93.33,2,B,Stable
916c9de0b5ad957346eeeb12f332687e,curitiba,PR,23,5972.0,4.39,7.7,3.57,96.43,1,C,Reliable
3c7c4a49ec3c6550809089c6a2ca9370,sao paulo,SP,141,5971.0,3.69,9.3,0.0,90.68,3,A,Premium
f7496d659ca9fdaf323c0aae84176632,sao paulo,SP,26,5936.0,4.59,12.0,0.0,88.89,2,B,Stable
acce39e832338debb07b02385cde5967,contagem,MG,44,5934.0,4.48,6.6,0.0,100.0,1,C,Reliable
8b9d6eec4a7eb7d0f9d579ce0b38324d,mesquita,RJ,49,5912.0,4.06,9.6,0.0,83.02,2,B,Stable
099095b050cfe8eb1ddff5317587e96e,sao paulo,SP,17,5910.0,2.95,10.0,0.0,80.0,2,B,Stable
3ab971ce71839580d2ae5b4e40fe8044,sao paulo,SP,36,5898.0,3.89,6.4,0.0,89.47,1,C,Reliable
30a2f535bb48308f991d0b9ad4a8c4bb,santa barbara d'oeste,SP,71,5886.0,4.26,7.9,0.0,96.59,3,A,Premium
e0878efa0e0b7e5313ac0b43bc04c081,curitiba,PR,27,5883.0,3.47,18.0,0.0,76.67,2,B,Stable
11bfa66332777660bd0640ee84d47006,ribeirao preto,SP,76,5870.0,3.78,15.8,0.0,82.52,3,A,Premium
2ff97219cb8622eaf3cd89b7d9c09824,salto,SP,89,5867.0,4.54,8.3,1.04,91.67,3,A,Premium
cac4c8e7b1ca6252d8f20b2fc1a2e4af,indaiatuba,SP,75,5850.0,3.52,19.5,0.0,75.0,3,A,Premium
5b179e9e8cc7ab6fd113a46ca584da81,sao paulo,SP,34,5839.0,3.51,12.2,0.0,91.67,2,B,Stable
d20b021d3efdf267a402c402a48ea64b,ibitinga,SP,90,5829.0,3.65,16.1,0.93,79.44,3,A,Premium
bbad7e518d7af88a0897397ffdca1979,sao paulo,SP,69,5795.0,3.04,14.8,0.0,76.47,0,D,At Risk
b561927807645834b59ef0d16ba55a24,sao paulo,SP,85,5791.0,4.34,12.0,0.0,85.26,3,A,Premium
55d3daac7c404d59e51c2aa2f4dc5a23,sao paulo,SP,21,5791.0,3.93,8.4,0.0,100.0,2,B,Stable
0ef83d7d83ed97cd2a0049ac8be5f88a,curitiba,PR,48,5758.0,4.25,9.3,0.0,98.21,1,C,Reliable
45d33f715e24d15a6ccf5c17b3a23e3c,sorocaba,SP,59,5741.0,4.05,11.0,3.28,88.52,3,A,Premium
02ecc2a19303f05e59ce133fd923fff7,santo andre,SP,21,5740.0,4.54,10.4,0.0,100.0,2,B,Stable
f789d2c4f2c2eb38fc4373e7a4b35264,juiz de fora,MG,44,5739.0,4.18,10.4,0.0,95.92,3,A,Premium
834f8533b2ecb6598dd004ff3de7203a,sao paulo,SP,43,5737.0,3.76,14.5,0.0,80.0,2,B,Stable
1a932caad4f9d804097d7f8e615baed1,sao paulo,SP,20,5700.0,3.57,8.5,0.0,86.67,2,B,Stable
5bffbafbb22daf6d3bfc216a46db8708,nilopolis,RJ,21,5693.0,4.7,8.1,0.0,100.0,1,C,Reliable
582d4f8675b945722eda7c0cb61ba4c7,bertioga,SP,59,5689.0,4.11,10.1,0.0,98.59,3,A,Premium
822bad9bc42b51213ba522fe87b7ab5d,balneario camboriu,SC,18,5687.0,4.11,26.2,0.0,72.22,2,B,Stable
fcdd820084f17e9982427971e4e9d47f,ribeirao preto,SP,16,5666.0,3.26,10.7,0.0,92.59,2,B,Stable
fad44952713764836814be105382aee5,rio de janeiro,RJ,32,5636.0,4.28,10.3,0.0,96.88,2,B,Stable
2a7dc43cecabf23403078e2188437d1d,sao paulo,SP,52,5628.0,4.09,12.5,0.0,92.59,2,B,Stable
ad420dd0c4f92f8af951ac24b86d0cf5,fronteira,MG,42,5617.0,4.16,14.3,0.0,93.48,2,B,Stable
822166ed1e47908f7cfb49946d03c726,tres rios,RJ,69,5601.0,3.94,13.5,0.0,99.09,3,A,Premium
a3f0b55de503387383c7b1de3ad7f678,curitiba,PR,24,5582.0,4.38,10.0,0.0,96.15,2,B,Stable
cc5a78bbad32776dc4e3af205218368c,divinopolis,MG,33,5575.0,4.47,7.2,0.0,97.37,1,C,Reliable
ef990a83bbea832f36ebe81376335aa8,joinville,SC,43,5557.0,3.66,16.5,0.0,75.0,2,B,Stable
d673a59aac7a70d8b01e6902bf090a11,ibitinga,SP,79,5556.0,3.98,13.3,0.0,90.59,3,A,Premium
d379f449f2a3b271bc01c0782020f705,divinopolis,MG,28,5508.0,3.93,13.1,0.0,96.55,2,B,Stable
4bf2f4ee540798a61f9636d12cd9cc80,assis,SP,29,5505.0,4.17,13.1,0.0,96.67,2,B,Stable
891071be6ba827b591264c90c2ae8a63,sao paulo,SP,92,5496.0,3.72,12.7,1.01,76.77,3,A,Premium
a3dd39f583bc80bd8c5901c95878921e,salvador,BA,34,5493.0,4.61,12.1,0.0,97.37,1,C,Reliable
951e8cef368f09bb3f3d03c00ca4702c,ibitinga,SP,64,5491.0,4.12,8.7,0.0,88.73,3,A,Premium
e9c6969d40e6a3d2d0f90013165c2b98,sao paulo,SP,10,5484.0,4.4,8.7,0.0,100.0,2,B,Stable
c68fb906c8f4b4b946d8386bfa6e5467,jaboticabal,SP,45,5437.0,4.51,10.6,0.0,97.92,3,A,Premium
db4350fd57ae30082dec7acbaacc17f9,sao paulo,SP,137,5430.0,4.12,10.4,0.0,95.21,3,A,Premium
8bd0f31cf0a614c658f6763bd02dea69,sao paulo,SP,33,5424.0,4.21,9.5,0.0,97.14,1,C,Reliable
42b729f859728f5079499127a9c2ef37,sao paulo,SP,104,5418.0,4.35,7.5,0.0,89.39,3,A,Premium
45213867cefbf2cd4c6177e10216a951,araras,SP,14,5394.0,3.86,14.3,0.0,85.71,2,B,Stable
4c498c7345e89aebad651544829beca0,carapicuiba,SP,48,5394.0,4.29,10.3,0.0,85.42,2,B,Stable
503c1de08ae81a2d86f17951b204db55,sao paulo,SP,22,5325.0,4.41,13.0,0.0,90.91,2,B,Stable
beadbee30901a7f61d031b6b686095ad,guarulhos,SP,64,5318.0,3.94,13.1,0.0,76.47,2,B,Stable
715bbd5ba4e6b74cb0d2f29eb45058b0,serra negra,SP,62,5316.0,4.47,11.5,0.0,92.19,3,A,Premium
6860153b69cc696d5dcfe1cdaaafcf62,capivari,SP,74,5316.0,4.16,9.8,0.0,91.67,3,A,Premium
d12c926d74ceff0a90a21184466ce161,sao paulo,SP,78,5304.0,4.09,8.0,0.0,97.03,3,A,Premium
65febd49fd28ec955651299159b1f527,sao paulo,SP,35,5300.0,4.23,6.6,0.0,90.0,1,C,Reliable
ce69a8021d18961dd2a40269b7c2c293,curitiba,PR,19,5293.0,4.47,9.7,0.0,89.47,2,B,Stable
c12b92bf1c350f3e6bf88d3596219c86,garca,SP,17,5252.0,3.88,10.4,0.0,94.12,2,B,Stable
f0837c8d71434931d9e38e7b79234797,arvorezinha,RS,22,5239.0,4.63,11.3,0.0,95.83,2,B,Stable
c9a06ece156bb057372c68718ec8909b,brasilia,DF,14,5230.0,3.0,10.9,7.14,78.57,0,D,At Risk
eed78ac17f7f795a19a709745f00cd4e,botucatu,SP,22,5206.0,3.41,9.4,0.0,100.0,1,C,Reliable
0509040ea3fe50071181bbc359eb7738,belo horizonte,MG,89,5192.0,4.5,11.0,0.0,91.84,3,A,Premium
99002261c568a84cce14d43fcffb43ea,cuiaba,MT,36,5187.0,3.72,16.4,0.0,91.67,2,B,Stable
9df5750209b83567ec144eb299d7d634,sao leopoldo,RS,11,5177.0,4.0,13.5,0.0,90.91,2,B,Stable
b17b679f4f5ce2e03ce6968c62648246,ribeirao preto,SP,55,5167.0,3.61,18.6,3.51,73.68,0,D,At Risk
232a6014e7b10cba61c6c2b2ea6bb4b0,cafelandia,SP,33,5138.0,4.09,13.1,0.0,91.67,2,B,Stable
6fc26fe110feebd80a433e1f012a84f9,fernandopolis,SP,35,5136.0,4.01,11.0,0.0,93.06,1,C,Reliable
f0b47fbbc6dee9aafe415a6e33051b3f,maua,SP,68,5125.0,4.23,9.9,0.0,89.53,3,A,Premium
1fe5540d7c1c37a595fefbacd5570d9e,paraiba do sul,RJ,20,5113.0,4.28,11.6,0.0,96.0,2,B,Stable
8931a84a914b3fe9b1ddaa4d704947ca,sao paulo,SP,29,5092.0,3.77,12.5,0.0,84.38,2,B,Stable
b90e891671cffd9557f33a97dc523645,sao jose dos pinhais,PR,34,5083.0,4.13,7.1,0.0,100.0,1,C,Reliable
6ec1a01e866584bb679eb9b098345919,santos,SP,31,5063.0,4.13,14.3,0.0,75.0,2,B,Stable
827f8f69dfa529c561901c4f2e0f332f,curitiba,PR,91,5060.0,4.25,12.8,0.0,90.48,3,A,Premium
8a130737016f838139d31878787a39c9,sao paulo,SP,56,5052.0,4.35,9.8,0.0,93.55,1,C,Reliable
bccf933e006e9b94a6184af782963e77,assis,SP,45,5045.0,4.53,11.1,0.0,97.83,1,C,Reliable
31da954dc0855f2495c6310f70a2f931,araras,SP,29,5036.0,4.23,7.7,0.0,90.0,1,C,Reliable
99a54764c341d5dc80b4a8fac4eba3fb,sao paulo,SP,45,5034.0,3.47,6.7,0.0,76.12,3,A,Premium
15aac934c58d886785ac1b17953ea898,muqui,ES,25,5019.0,4.12,15.2,0.0,84.62,2,B,Stable
e81e1f9c3e762e620f3fb60a51499e16,curitibanos,SC,17,4981.0,3.82,30.4,0.0,88.89,2,B,Stable
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,rio de janeiro,RJ,36,4965.0,3.86,12.4,0.0,88.37,2,B,Stable
382229d1e840115ffe3dbf5ff460e417,rio de janeiro,RJ,46,4964.0,4.27,8.5,0.0,87.76,1,C,Reliable
3c03b12bab54d8b37d79d914bfdb1aa0,sao joao de meriti,RJ,37,4924.0,3.88,13.3,0.0,83.72,2,B,Stable
fde0cc9ea29c8ccfc0a2c22256a58c71,curitiba,PR,35,4923.0,4.49,8.2,0.0,97.14,1,C,Reliable
95f83f51203c626648c875dd41874c7f,borda da mata,MG,52,4923.0,3.18,10.7,2.94,91.18,0,D,At Risk
f3da5b2ff499efb8d4a6d371d175d7dd,sao paulo,SP,79,4904.0,3.83,10.9,0.0,84.71,3,A,Premium
602044f2c16190c2c6e45eb35c2e21cb,ibitinga,SP,50,4899.0,2.93,15.4,0.0,71.67,0,D,At Risk
1b938a7ec6ac5061a66a3766e0e75f90,penapolis,SP,30,4899.0,4.24,11.0,0.0,90.91,2,B,Stable
b76dba6c951ab00dc4edf0a1aa88037e,sao paulo,SP,159,4895.0,4.15,9.8,0.0,95.86,3,A,Premium
cb41bfbcbda0aea354a834ab222f9a59,sao paulo,SP,12,4888.0,3.33,37.0,0.0,58.33,0,D,At Risk
ec8879960bd2221d5c32f8e12f7da711,itatiba,SP,36,4881.0,4.31,16.1,0.0,80.56,2,B,Stable
968268a686aa05d1f529fb07dff08130,sao paulo,SP,12,4879.0,3.5,9.0,0.0,100.0,2,B,Stable
2addf05f476d0637864454e93ba673d5,brasilia,DF,12,4878.0,5.0,10.0,0.0,100.0,2,B,Stable
55a5b51f93f2b70ea513f5a047b0262a,sao joao del rei,MG,39,4860.0,4.49,13.3,0.0,92.68,2,B,Stable
e49c26c3edfa46d227d5121a6b6e4d37,brejao,PE,35,4832.0,4.42,11.1,2.78,97.22,3,A,Premium
8f119a0aee85c0c8fc534629734e94fd,barueri,SP,77,4830.0,4.22,9.5,1.2,91.57,3,A,Premium
6288c69c4ce638e59925e59193f98b16,santo andre,SP,22,4811.0,3.95,9.1,0.0,86.36,2,B,Stable
43f8c9950d11ecd03a0304a49e010da6,carapicuiba,SP,41,4807.0,4.56,11.0,0.0,92.68,1,C,Reliable
520b493b57809f446cb0a233bb3e25c7,santos,SP,63,4795.0,4.38,6.9,0.0,97.3,1,C,Reliable
9803a40e82e45418ab7fb84091af5231,rio verde,GO,11,4793.0,3.11,15.3,0.0,100.0,2,B,Stable
2e3be8a987a30d7544dbbda6861cc14e,belo horizonte,MG,18,4779.0,3.05,13.5,15.79,73.68,0,D,At Risk
13d058e4eeac2ce8217660b2f8a05812,osasco,SP,23,4757.0,4.22,10.8,0.0,82.61,2,B,Stable
cd6efc47efaabf134f8bdb654e10b4f1,rio de janeiro,RJ,31,4756.0,4.5,8.1,0.0,90.63,1,C,Reliable
f76a3b1349b6df1ee875d1f3fa4340f0,sao paulo,SP,24,4752.0,3.46,16.7,0.0,62.5,0,D,At Risk
3f3486b61f45078d4f31ee5e43d8c5bb,sao paulo,SP,40,4729.0,4.33,13.5,0.0,82.5,2,B,Stable
81f89e42267213cb94da7ddc301651da,presidente prudente,SP,46,4721.0,3.54,7.3,0.0,100.0,1,C,Reliable
1eade46fba20122dc4aefb379f8c636b,sao paulo,SP,58,4680.0,4.31,11.5,0.0,86.67,1,C,Reliable
4559697a8f7e637227c2eeaed843baff,presidente prudente,SP,42,4670.0,4.07,12.5,0.0,86.36,2,B,Stable
f97e2b0650c2068227e1d366140eb62f,santo antonio de posse,SP,16,4664.0,3.65,13.7,0.0,95.24,2,B,Stable
8cbac7e12637ed9cffa18c7875207478,jaragua do sul,SC,67,4662.0,4.15,13.1,0.0,93.9,3,A,Premium
2199e7fe213c16213bf5d6a7eadc9a5d,registro,SP,25,4655.0,4.29,10.6,0.0,93.55,2,B,Stable
bf3c6d2a28b2b5501e6c15448982dcc9,sao paulo,SP,35,4645.0,4.42,10.2,0.0,97.67,1,C,Reliable
6a0cbc8af2e8abd1bdfb777943d174c6,batatais,SP,35,4630.0,4.06,15.1,0.0,88.57,2,B,Stable
3f995f07c49d0d55a99d5c54957f7d81,itapecerica da serra,SP,43,4626.0,4.21,9.1,0.0,97.67,1,C,Reliable
406822777a0b9eb5c50e442dd4cd3ec5,tatui,SP,45,4600.0,4.33,13.1,0.0,85.11,2,B,Stable
870d0118f7a9d85960f29ad89d5d989a,pocos de caldas,MG,45,4596.0,4.06,15.0,0.0,95.31,1,C,Reliable
d5ba419e26d246a0719437cf37d9b46d,sao paulo,SP,34,4578.0,3.82,9.4,0.0,85.71,2,B,Stable
f4aba7c0bca51484c30ab7bdc34bcdd1,sao paulo,SP,110,4578.0,3.9,10.4,0.0,91.45,3,A,Premium
681fce914360217db47784ae28905a96,araucaria,PR,23,4573.0,3.87,12.3,0.0,87.5,2,B,Stable
271c58a1d139c45eaf3316107c6d3a3b,sao paulo,SP,29,4569.0,4.07,12.7,0.0,86.21,2,B,Stable
8ed8ea9a57c862f2c18c2fe41f601d56,blumenau,SC,19,4563.0,4.47,8.3,0.0,100.0,1,C,Reliable
e883aa812c37a7413226856f4579fe91,itapevi,SP,26,4556.0,3.9,9.6,0.0,96.55,2,B,Stable
6b333a05bf188ef3e1f1662a86bd9855,brasilia,DF,12,4556.0,4.38,9.5,0.0,92.31,2,B,Stable
238fac594e170b59c6d228f5a4f4f1d9,dois corregos,SP,29,4552.0,3.97,12.0,0.0,86.67,2,B,Stable
3361277dc30b7cccdb0c286b24219756,maringa,PR,29,4543.0,4.21,13.4,0.0,88.1,2,B,Stable
1fdc574883ef3b33ad41562d93f3a74a,limeira,SP,18,4524.0,4.44,10.8,0.0,94.44,2,B,Stable
f00e21b1e91a79653163b7fd8f293ff1,andradas,SP,31,4474.0,4.1,12.5,0.0,96.77,2,B,Stable
56642bcb79900e777d68e91915cb4267,sao paulo,SP,48,4474.0,3.77,13.8,0.0,83.93,2,B,Stable
7f152321c60a266edc53af1925ef96c1,criciuma,SC,20,4471.0,3.8,23.1,0.0,70.0,0,D,At Risk
02f5837340d7eb4f653d676c7256523a,curitiba,PR,30,4462.0,4.83,9.2,0.0,96.67,1,C,Reliable
3d8fa2f5b647373c8620330c4e077a9f,sao paulo,SP,43,4457.0,4.04,8.8,0.0,95.92,1,C,Reliable
66dc1b1632bd6a3e508510c5b3492107,jau,SP,37,4454.0,3.43,10.0,0.0,95.24,2,B,Stable
14d7985702e72162bbf13b6beb74ab2b,santo andre,SP,37,4440.0,4.34,10.6,0.0,86.84,2,B,Stable
38e679b9e0064cd94c6f035707344dae,londrina,PR,28,4421.0,3.93,10.8,6.67,90.0,0,D,At Risk
6bb0724edf0b62fb91ac404873a97241,cotia,SP,17,4415.0,4.5,13.6,0.0,83.33,2,B,Stable
1b8356dabde1d35e17cef975c3f82730,sao paulo,SP,56,4414.0,4.08,9.7,0.0,96.72,1,C,Reliable
